"testsubject" "set" "activity" "means" "stdevs$sd"
22 "train" "WALKING_UPSTAIRS" -0.16019698048197 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.123578810709091 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.178702486183485 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.216339694565152 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.171253418886364 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.184757627875758 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.251454638483333 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.210338380436364 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.200905399418182 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.189198265331818 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.199504839515152 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.217965639227273 2973.20954525577
22 "train" "WALKING_UPSTAIRS" -0.213937476571212 2973.20954525577
23 "train" "STANDING" -0.69383920635 2973.20954525577
23 "train" "STANDING" -0.675070899993939 2973.20954525577
23 "train" "STANDING" -0.685938397622727 2973.20954525577
23 "train" "STANDING" -0.720611307924242 2973.20954525577
23 "train" "STANDING" -0.73500390530303 2973.20954525577
23 "train" "STANDING" -0.730724391409091 2973.20954525577
23 "train" "STANDING" -0.728976452915152 2973.20954525577
23 "train" "STANDING" -0.742013924725758 2973.20954525577
23 "train" "STANDING" -0.745293761965152 2973.20954525577
23 "train" "STANDING" -0.746934147518182 2973.20954525577
23 "train" "STANDING" -0.749504487006515 2973.20954525577
23 "train" "STANDING" -0.749796263040909 2973.20954525577
23 "train" "STANDING" -0.750446633621667 2973.20954525577
23 "train" "STANDING" -0.750854764219697 2973.20954525577
23 "train" "STANDING" -0.750331840054545 2973.20954525577
23 "train" "STANDING" -0.749933167912121 2973.20954525577
23 "train" "STANDING" -0.750982224995455 2973.20954525577
23 "train" "STANDING" -0.734873577340909 2973.20954525577
23 "train" "STANDING" -0.709445432389697 2973.20954525577
23 "train" "STANDING" -0.712549072692727 2973.20954525577
23 "train" "STANDING" -0.715178748577424 2973.20954525577
23 "train" "STANDING" -0.730871895681818 2973.20954525577
23 "train" "STANDING" -0.750437730713636 2973.20954525577
23 "train" "STANDING" -0.749291048690909 2973.20954525577
23 "train" "STANDING" -0.752802822090909 2973.20954525577
23 "train" "STANDING" -0.755756755956545 2973.20954525577
23 "train" "STANDING" -0.757766104225758 2973.20954525577
23 "train" "STANDING" -0.755193023439394 2973.20954525577
23 "train" "STANDING" -0.75134075214697 2973.20954525577
23 "train" "STANDING" -0.753519387010606 2973.20954525577
23 "train" "STANDING" -0.753048203683333 2973.20954525577
23 "train" "STANDING" -0.751315687931818 2973.20954525577
23 "train" "STANDING" -0.677459984963636 2973.20954525577
23 "train" "SITTING" -0.661243834212121 2973.20954525577
23 "train" "SITTING" -0.726743954872727 2973.20954525577
23 "train" "SITTING" -0.725035969090909 2973.20954525577
23 "train" "SITTING" -0.727992091334848 2973.20954525577
23 "train" "SITTING" -0.747178099916667 2973.20954525577
23 "train" "SITTING" -0.749816818701515 2973.20954525577
23 "train" "SITTING" -0.749607110910606 2973.20954525577
23 "train" "SITTING" -0.750031223547879 2973.20954525577
23 "train" "SITTING" -0.749973147835909 2973.20954525577
23 "train" "SITTING" -0.749058771818182 2973.20954525577
23 "train" "SITTING" -0.748046341463636 2973.20954525577
23 "train" "SITTING" -0.748435532271212 2973.20954525577
23 "train" "SITTING" -0.750056664578788 2973.20954525577
23 "train" "SITTING" -0.750456401542424 2973.20954525577
23 "train" "SITTING" -0.749277881986364 2973.20954525577
23 "train" "SITTING" -0.748914041554697 2973.20954525577
23 "train" "SITTING" -0.749667308842424 2973.20954525577
23 "train" "SITTING" -0.713318315590909 2973.20954525577
23 "train" "SITTING" -0.690250165869697 2973.20954525577
23 "train" "SITTING" -0.716323962624242 2973.20954525577
23 "train" "SITTING" -0.735172729386364 2973.20954525577
23 "train" "SITTING" -0.743428774606061 2973.20954525577
23 "train" "SITTING" -0.747839394615151 2973.20954525577
23 "train" "SITTING" -0.748837241185455 2973.20954525577
23 "train" "SITTING" -0.748021249790909 2973.20954525577
23 "train" "SITTING" -0.74774070185353 2973.20954525577
23 "train" "SITTING" -0.742586417162121 2973.20954525577
23 "train" "SITTING" -0.738496692701515 2973.20954525577
23 "train" "SITTING" -0.740721323369697 2973.20954525577
23 "train" "SITTING" -0.74667589030303 2973.20954525577
23 "train" "SITTING" -0.744289619639394 2973.20954525577
23 "train" "SITTING" -0.744700329816091 2973.20954525577
23 "train" "SITTING" -0.747744004162121 2973.20954525577
23 "train" "SITTING" -0.749189994287879 2973.20954525577
23 "train" "SITTING" -0.747939017212121 2973.20954525577
23 "train" "SITTING" -0.74949987515 2973.20954525577
23 "train" "SITTING" -0.745192009130303 2973.20954525577
23 "train" "SITTING" -0.671451781772727 2973.20954525577
23 "train" "LAYING" -0.655189896454546 2973.20954525577
23 "train" "LAYING" -0.716487901763636 2973.20954525577
23 "train" "LAYING" -0.741350317598182 2973.20954525577
23 "train" "LAYING" -0.745629355968182 2973.20954525577
23 "train" "LAYING" -0.748782240745455 2973.20954525577
23 "train" "LAYING" -0.750224261831818 2973.20954525577
23 "train" "LAYING" -0.748306993569697 2973.20954525577
23 "train" "LAYING" -0.748157342866667 2973.20954525577
23 "train" "LAYING" -0.748995843815151 2973.20954525577
23 "train" "LAYING" -0.749844351091515 2973.20954525577
23 "train" "LAYING" -0.748692518475758 2973.20954525577
23 "train" "LAYING" -0.748685575657879 2973.20954525577
23 "train" "LAYING" -0.745812363627273 2973.20954525577
23 "train" "LAYING" -0.745643600430303 2973.20954525577
23 "train" "LAYING" -0.739868910818182 2973.20954525577
23 "train" "LAYING" -0.689402571833333 2973.20954525577
23 "train" "LAYING" -0.727164228151515 2973.20954525577
23 "train" "LAYING" -0.739126372136364 2973.20954525577
23 "train" "LAYING" -0.744486370660606 2973.20954525577
23 "train" "LAYING" -0.743403237121364 2973.20954525577
23 "train" "LAYING" -0.743038140136364 2973.20954525577
23 "train" "LAYING" -0.743277304606061 2973.20954525577
23 "train" "LAYING" -0.743094750691061 2973.20954525577
23 "train" "LAYING" -0.743744404893939 2973.20954525577
23 "train" "LAYING" -0.745444182051515 2973.20954525577
23 "train" "LAYING" -0.744708304342424 2973.20954525577
23 "train" "LAYING" -0.745576699534849 2973.20954525577
23 "train" "LAYING" -0.744837126318182 2973.20954525577
23 "train" "LAYING" -0.74312573775 2973.20954525577
23 "train" "LAYING" -0.744536852366667 2973.20954525577
23 "train" "LAYING" -0.745465525560606 2973.20954525577
23 "train" "LAYING" -0.745593313957424 2973.20954525577
23 "train" "LAYING" -0.741689495954545 2973.20954525577
23 "train" "WALKING" -0.168488556878788 2973.20954525577
23 "train" "WALKING" -0.159715765133333 2973.20954525577
23 "train" "WALKING" -0.133103946768182 2973.20954525577
23 "train" "WALKING" -0.0582772301181818 2973.20954525577
23 "train" "WALKING" -0.01571450635 2973.20954525577
23 "train" "WALKING" -0.0712161531360606 2973.20954525577
23 "train" "WALKING" -0.116431947206515 2973.20954525577
23 "train" "WALKING" -0.140907966728788 2973.20954525577
23 "train" "WALKING" -0.158091289265152 2973.20954525577
23 "train" "WALKING" -0.166279010080303 2973.20954525577
23 "train" "WALKING" -0.185957381724242 2973.20954525577
23 "train" "WALKING" -0.17538753009047 2973.20954525577
23 "train" "WALKING" -0.119664157536364 2973.20954525577
23 "train" "WALKING" -0.0675351891454545 2973.20954525577
23 "train" "WALKING" -0.0938012669484849 2973.20954525577
23 "train" "WALKING" -0.1408370385 2973.20954525577
23 "train" "WALKING" -0.0560590020742424 2973.20954525577
23 "train" "WALKING" -0.0770013348969697 2973.20954525577
23 "train" "WALKING" -0.0981016067393939 2973.20954525577
23 "train" "WALKING" -0.0480547403090909 2973.20954525577
23 "train" "WALKING" -0.0573702700439394 2973.20954525577
23 "train" "WALKING" -0.144098199968182 2973.20954525577
23 "train" "WALKING" -0.112208127151515 2973.20954525577
23 "train" "WALKING" -0.0523605531060606 2973.20954525577
23 "train" "WALKING" -0.0124214769060606 2973.20954525577
23 "train" "WALKING" 0.0531646712575758 2973.20954525577
23 "train" "WALKING" 0.053230956369697 2973.20954525577
23 "train" "WALKING" -0.0358227743636364 2973.20954525577
23 "train" "WALKING" -0.0745956621666667 2973.20954525577
23 "train" "WALKING" -0.00294260501818182 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.198343032495455 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0406065257727273 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0952555765818182 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0926759033515152 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.101458279936364 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.185432149562121 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.113885789939394 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0380694487 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.13003090669697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.264457729878788 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.277574222181818 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.249651027336364 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.278924249072727 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.259609707575758 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.220169147190909 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.26807256724197 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.326083764071212 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.289654864354545 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.03379017805 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0741710868333333 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.122038412322727 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.127604063278788 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.00257711307848485 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.017331116519697 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0175423466818182 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0655179813939394 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0638887301787879 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.272352644157576 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.311895825621212 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.301128270324242 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.306188110216667 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.26250041215697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.237390829143939 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.268856743590909 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.245192042889848 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0060729797469697 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.123958031575909 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0464047625787879 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.00477651907727273 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0830990261621212 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0715165008833333 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.105338352998485 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0454265874545455 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0101970892484849 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.195736616121212 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.211875584487879 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.242991060219697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.254231218712121 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.253637291886364 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.24117775399697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.303877528283333 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.291698222393939 2973.20954525577
23 "train" "STANDING" -0.681525391457576 2973.20954525577
23 "train" "STANDING" -0.706827296045455 2973.20954525577
23 "train" "STANDING" -0.724453776647727 2973.20954525577
23 "train" "STANDING" -0.742816725230303 2973.20954525577
23 "train" "STANDING" -0.750422190043939 2973.20954525577
23 "train" "STANDING" -0.755217457519697 2973.20954525577
23 "train" "STANDING" -0.756464123858636 2973.20954525577
23 "train" "STANDING" -0.753957090878788 2973.20954525577
23 "train" "STANDING" -0.7292171224 2973.20954525577
23 "train" "STANDING" -0.727301181583333 2973.20954525577
23 "train" "STANDING" -0.749552017984848 2973.20954525577
23 "train" "STANDING" -0.75396019360303 2973.20954525577
23 "train" "STANDING" -0.753293161986364 2973.20954525577
23 "train" "STANDING" -0.75041937509697 2973.20954525577
23 "train" "STANDING" -0.740771527514091 2973.20954525577
23 "train" "STANDING" -0.739890955772727 2973.20954525577
23 "train" "STANDING" -0.750652763833333 2973.20954525577
23 "train" "STANDING" -0.693877695560606 2973.20954525577
23 "train" "STANDING" -0.726627807863636 2973.20954525577
23 "train" "STANDING" -0.750357797969697 2973.20954525577
23 "train" "STANDING" -0.756006269640909 2973.20954525577
23 "train" "STANDING" -0.7574795895 2973.20954525577
23 "train" "STANDING" -0.754243913533333 2973.20954525577
23 "train" "STANDING" -0.748715793030303 2973.20954525577
23 "train" "STANDING" -0.721394022228788 2973.20954525577
23 "train" "STANDING" -0.71331124670303 2973.20954525577
23 "train" "STANDING" -0.712886554415151 2973.20954525577
23 "train" "STANDING" -0.716538953440909 2973.20954525577
23 "train" "STANDING" -0.707798731740909 2973.20954525577
23 "train" "STANDING" -0.701995579348485 2973.20954525577
23 "train" "STANDING" -0.71805483075 2973.20954525577
23 "train" "STANDING" -0.729002297454545 2973.20954525577
23 "train" "STANDING" -0.742382373213636 2973.20954525577
23 "train" "STANDING" -0.749367863609091 2973.20954525577
23 "train" "STANDING" -0.751158025078788 2973.20954525577
23 "train" "SITTING" -0.64209214130303 2973.20954525577
23 "train" "SITTING" -0.729818563757576 2973.20954525577
23 "train" "SITTING" -0.738957796166667 2973.20954525577
23 "train" "SITTING" -0.743289611212121 2973.20954525577
23 "train" "SITTING" -0.743750574681212 2973.20954525577
23 "train" "SITTING" -0.747495093786364 2973.20954525577
23 "train" "SITTING" -0.748038430586364 2973.20954525577
23 "train" "SITTING" -0.747911727268182 2973.20954525577
23 "train" "SITTING" -0.748531720571212 2973.20954525577
23 "train" "SITTING" -0.748168903228788 2973.20954525577
23 "train" "SITTING" -0.746597645036364 2973.20954525577
23 "train" "SITTING" -0.742905010484848 2973.20954525577
23 "train" "SITTING" -0.74332183134697 2973.20954525577
23 "train" "SITTING" -0.719287896392424 2973.20954525577
23 "train" "SITTING" -0.631008992893939 2973.20954525577
23 "train" "SITTING" -0.702277514075758 2973.20954525577
23 "train" "SITTING" -0.708029338216212 2973.20954525577
23 "train" "SITTING" -0.719712191178788 2973.20954525577
23 "train" "SITTING" -0.732302985677273 2973.20954525577
23 "train" "SITTING" -0.742582121004394 2973.20954525577
23 "train" "SITTING" -0.744479331013636 2973.20954525577
23 "train" "SITTING" -0.732882884451515 2973.20954525577
23 "train" "SITTING" -0.729394718690909 2973.20954525577
23 "train" "SITTING" -0.687343742151515 2973.20954525577
23 "train" "SITTING" -0.606134433818182 2973.20954525577
23 "train" "SITTING" -0.566539785522727 2973.20954525577
23 "train" "SITTING" -0.597714268443939 2973.20954525577
23 "train" "SITTING" -0.6832319745 2973.20954525577
23 "train" "SITTING" -0.727557995077273 2973.20954525577
23 "train" "SITTING" -0.733403488698485 2973.20954525577
23 "train" "LAYING" -0.663130451121212 2973.20954525577
23 "train" "LAYING" -0.728043821621212 2973.20954525577
23 "train" "LAYING" -0.742389078466667 2973.20954525577
23 "train" "LAYING" -0.747329294942424 2973.20954525577
23 "train" "LAYING" -0.746784871045455 2973.20954525577
23 "train" "LAYING" -0.744281579022727 2973.20954525577
23 "train" "LAYING" -0.74586100450303 2973.20954525577
23 "train" "LAYING" -0.749663066116667 2973.20954525577
23 "train" "LAYING" -0.747539035115152 2973.20954525577
23 "train" "LAYING" -0.747087417090909 2973.20954525577
23 "train" "LAYING" -0.743625083243939 2973.20954525577
23 "train" "LAYING" -0.742186847525758 2973.20954525577
23 "train" "LAYING" -0.747873587713636 2973.20954525577
23 "train" "LAYING" -0.745112660372727 2973.20954525577
23 "train" "LAYING" -0.741398999275758 2973.20954525577
23 "train" "LAYING" -0.741232793384848 2973.20954525577
23 "train" "LAYING" -0.741159454086364 2973.20954525577
23 "train" "LAYING" -0.741721470818182 2973.20954525577
23 "train" "LAYING" -0.742103060362121 2973.20954525577
23 "train" "LAYING" -0.738603230909091 2973.20954525577
23 "train" "LAYING" -0.738322914528788 2973.20954525577
23 "train" "LAYING" -0.738788225180303 2973.20954525577
23 "train" "LAYING" -0.738546282365152 2973.20954525577
23 "train" "LAYING" -0.64350219069697 2973.20954525577
23 "train" "LAYING" -0.725441127043939 2973.20954525577
23 "train" "LAYING" -0.739088538206061 2973.20954525577
23 "train" "LAYING" -0.747422354654545 2973.20954525577
23 "train" "LAYING" -0.748295447415152 2973.20954525577
23 "train" "LAYING" -0.748772305167273 2973.20954525577
23 "train" "LAYING" -0.747422184689394 2973.20954525577
23 "train" "LAYING" -0.744888910743939 2973.20954525577
23 "train" "LAYING" -0.743841449881818 2973.20954525577
23 "train" "LAYING" -0.743558361992424 2973.20954525577
23 "train" "LAYING" -0.743057488457576 2973.20954525577
23 "train" "LAYING" -0.741051173137879 2973.20954525577
23 "train" "LAYING" -0.741842321218182 2973.20954525577
23 "train" "LAYING" -0.744148436365151 2973.20954525577
23 "train" "LAYING" -0.744152088181818 2973.20954525577
23 "train" "LAYING" -0.719987701515151 2973.20954525577
23 "train" "WALKING" -0.230526880898333 2973.20954525577
23 "train" "WALKING" -0.187950295969697 2973.20954525577
23 "train" "WALKING" -0.177087372696061 2973.20954525577
23 "train" "WALKING" -0.152281733765152 2973.20954525577
23 "train" "WALKING" -0.132010050957424 2973.20954525577
23 "train" "WALKING" -0.142523477818939 2973.20954525577
23 "train" "WALKING" -0.089922843735303 2973.20954525577
23 "train" "WALKING" -0.0792208390272727 2973.20954525577
23 "train" "WALKING" -0.120685165898485 2973.20954525577
23 "train" "WALKING" -0.11278202800303 2973.20954525577
23 "train" "WALKING" -0.1223992545 2973.20954525577
23 "train" "WALKING" -0.150453153030303 2973.20954525577
23 "train" "WALKING" -0.0723246723333333 2973.20954525577
23 "train" "WALKING" 0.008769766 2973.20954525577
23 "train" "WALKING" 0.0526374845006061 2973.20954525577
23 "train" "WALKING" -0.0558536400242424 2973.20954525577
23 "train" "WALKING" -0.00689133345454545 2973.20954525577
23 "train" "WALKING" 0.0226741601651515 2973.20954525577
23 "train" "WALKING" -0.0343173526151515 2973.20954525577
23 "train" "WALKING" -0.0853540724439394 2973.20954525577
23 "train" "WALKING" -0.0435090155781667 2973.20954525577
23 "train" "WALKING" -0.00767101054545455 2973.20954525577
23 "train" "WALKING" -0.0901465863484849 2973.20954525577
23 "train" "WALKING" -0.158360981183485 2973.20954525577
23 "train" "WALKING" -0.172154424951515 2973.20954525577
23 "train" "WALKING" -0.182188641512121 2973.20954525577
23 "train" "WALKING" -0.196117110216667 2973.20954525577
23 "train" "WALKING" -0.181910723652273 2973.20954525577
23 "train" "WALKING" -0.182494777395455 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.017309193580303 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0914785053893939 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0780212043519697 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.170558185984848 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.108328863416667 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.00559521070151515 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0539147076651515 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0859135172484849 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.00755903203939394 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0923160006166667 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0596897180909091 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0998834783415151 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.00688398407272727 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.00239630296060606 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.125043373816667 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0170301388348485 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0968576658030303 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.146642834172727 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.161729913136364 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.00525296131363636 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.085578644930303 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.012479445969697 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0605891293409091 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" 0.0168580291651515 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0790324133181818 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.103376505188333 2973.20954525577
23 "train" "WALKING_DOWNSTAIRS" -0.0495700220590909 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.189060238460606 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.228948155392424 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.236569495421212 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.216115529863636 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.179564561409091 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.185474649798485 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.255048043469697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.198429426348485 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.287367600924242 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.287614426757576 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.259718656766667 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.248778040969697 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.315029210728333 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.250074454143939 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.234351031845606 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.249599789727273 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.149107890672727 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.251094136156061 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.284594172015152 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.3444374835 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.33265075805 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.292991324816667 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.272232160227273 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.259761418707576 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.278910105106061 2973.20954525577
23 "train" "WALKING_UPSTAIRS" -0.308780978945455 2973.20954525577
25 "train" "STANDING" -0.709988824574242 2973.20954525577
25 "train" "STANDING" -0.744149216621212 2973.20954525577
25 "train" "STANDING" -0.745116168287879 2973.20954525577
25 "train" "STANDING" -0.747080492897727 2973.20954525577
25 "train" "STANDING" -0.750151878632727 2973.20954525577
25 "train" "STANDING" -0.731276811204545 2973.20954525577
25 "train" "STANDING" -0.729143066842424 2973.20954525577
25 "train" "STANDING" -0.736679519790909 2973.20954525577
25 "train" "STANDING" -0.725052514513636 2973.20954525577
25 "train" "STANDING" -0.727427154378788 2973.20954525577
25 "train" "STANDING" -0.746023888656061 2973.20954525577
25 "train" "STANDING" -0.747794409378788 2973.20954525577
25 "train" "STANDING" -0.748335836 2973.20954525577
25 "train" "STANDING" -0.749386299209091 2973.20954525577
25 "train" "STANDING" -0.749145593 2973.20954525577
25 "train" "STANDING" -0.747882073389394 2973.20954525577
25 "train" "STANDING" -0.74857356019697 2973.20954525577
25 "train" "STANDING" -0.750402374056061 2973.20954525577
25 "train" "STANDING" -0.7489353585135 2973.20954525577
25 "train" "STANDING" -0.742131379666667 2973.20954525577
25 "train" "STANDING" -0.702677488848485 2973.20954525577
25 "train" "STANDING" -0.739569013398485 2973.20954525577
25 "train" "STANDING" -0.74605632119697 2973.20954525577
25 "train" "STANDING" -0.736282911799394 2973.20954525577
25 "train" "STANDING" -0.731000080404545 2973.20954525577
25 "train" "STANDING" -0.730394597631818 2973.20954525577
25 "train" "STANDING" -0.732104213712121 2973.20954525577
25 "train" "STANDING" -0.739115898145455 2973.20954525577
25 "train" "STANDING" -0.747135865181818 2973.20954525577
25 "train" "STANDING" -0.749304400687879 2973.20954525577
25 "train" "STANDING" -0.750124217340909 2973.20954525577
25 "train" "STANDING" -0.749713409148485 2973.20954525577
25 "train" "STANDING" -0.749850278630303 2973.20954525577
25 "train" "STANDING" -0.750642242662121 2973.20954525577
25 "train" "STANDING" -0.748704931191364 2973.20954525577
25 "train" "STANDING" -0.747908309275758 2973.20954525577
25 "train" "STANDING" -0.749287462103636 2973.20954525577
25 "train" "SITTING" -0.677167457439394 2973.20954525577
25 "train" "SITTING" -0.720092601757576 2973.20954525577
25 "train" "SITTING" -0.735166982093939 2973.20954525577
25 "train" "SITTING" -0.740847106439394 2973.20954525577
25 "train" "SITTING" -0.743532073287879 2973.20954525577
25 "train" "SITTING" -0.740701533769697 2973.20954525577
25 "train" "SITTING" -0.739041206720152 2973.20954525577
25 "train" "SITTING" -0.742743219096364 2973.20954525577
25 "train" "SITTING" -0.744475441669697 2973.20954525577
25 "train" "SITTING" -0.744474850728788 2973.20954525577
25 "train" "SITTING" -0.74340593469697 2973.20954525577
25 "train" "SITTING" -0.743072875318182 2973.20954525577
25 "train" "SITTING" -0.744894942328788 2973.20954525577
25 "train" "SITTING" -0.745389866239394 2973.20954525577
25 "train" "SITTING" -0.745502546815151 2973.20954525577
25 "train" "SITTING" -0.745459747227273 2973.20954525577
25 "train" "SITTING" -0.660295429287424 2973.20954525577
25 "train" "SITTING" -0.722152539506061 2973.20954525577
25 "train" "SITTING" -0.737255686657576 2973.20954525577
25 "train" "SITTING" -0.744375143616667 2973.20954525577
25 "train" "SITTING" -0.745244009413636 2973.20954525577
25 "train" "SITTING" -0.743880920166667 2973.20954525577
25 "train" "SITTING" -0.745645832166667 2973.20954525577
25 "train" "SITTING" -0.745781874377273 2973.20954525577
25 "train" "SITTING" -0.744868141413636 2973.20954525577
25 "train" "SITTING" -0.746723233540909 2973.20954525577
25 "train" "SITTING" -0.747231995212121 2973.20954525577
25 "train" "SITTING" -0.747882869024242 2973.20954525577
25 "train" "SITTING" -0.747719207166667 2973.20954525577
25 "train" "SITTING" -0.748113238409091 2973.20954525577
25 "train" "SITTING" -0.748157443569697 2973.20954525577
25 "train" "SITTING" -0.747502311090909 2973.20954525577
25 "train" "SITTING" -0.746813993034849 2973.20954525577
